time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-10-07T01:49:13Z,-34.715386,-58.284385,41.0,9.0,,0.0,12,gps,0.8,0.8,1.2,19.5,22.0,M
2016-10-07T01:49:21Z,-34.715386,-58.284385,41.0,9.0,,0.0,12,gps,1,,,19.2,22.0,M
2016-10-07T01:49:29Z,-34.715385,-58.284385,41.0,6.0,,0.0,14,gps,1,0.8,1.1,19.2,22.0,M
2016-10-07T01:49:35Z,-34.715384,-58.284384,41.0,9.0,,0.0,15,gps,1,0.8,1.0,19.1,22.0,M
2016-10-07T01:49:44Z,-34.715385,-58.284382,41.0,9.0,,0.0,14,gps,1,0.9,1.3,19.2,22.0,M
2016-10-07T01:49:51Z,-34.715385,-58.284382,41.0,10.0,,0.0,1,gps,1,0.8,1.1,19.2,22.0,M
2016-10-07T01:49:59Z,-34.715387,-58.284380,41.0,10.0,,0.0,14,gps,0.7,0.8,1.1,19.3,22.0,M
2016-10-07T01:50:07Z,-34.715387,-58.284378,41.0,8.0,,0.0,17,gps,1,,,19.4,22.0,M
2016-10-07T01:50:15Z,-34.715388,-58.284376,42.0,10.0,,0.0,8,gps,1,0.8,1.1,19.3,22.0,M
2016-10-07T01:50:23Z,-34.715387,-58.284377,41.0,8.0,,0.0,15,gps,0.7,0.8,1.1,19.5,22.0,M
2016-10-07T01:50:31Z,-34.715387,-58.284376,41.0,7.0,,0.0,15,gps,1,,,19.5,22.0,M
2016-10-07T01:50:39Z,-34.715387,-58.284376,41.0,10.0,,0.0,10,gps,1,0.8,1.1,19.2,22.0,M
2016-10-07T01:50:47Z,-34.715386,-58.284377,41.0,14.0,,0.0,12,gps,0.8,0.8,1.2,18.8,22.0,M
2016-10-07T01:50:55Z,-34.715385,-58.284378,41.0,13.0,,0.0,2,gps,1,,,19.0,22.0,M
2016-10-07T01:51:03Z,-34.715385,-58.284377,41.0,12.0,,0.0,6,gps,1,0.8,1.2,19.1,22.0,M
2016-10-07T01:51:11Z,-34.715385,-58.284377,41.0,12.0,,0.0,9,gps,1.0,0.8,1.3,19.2,22.0,M
2016-10-07T01:51:19Z,-34.715385,-58.284377,41.0,12.0,,0.0,7,gps,1,,,19.1,22.0,M
2016-10-07T01:51:27Z,-34.715385,-58.284377,41.0,8.0,,0.0,8,gps,1,0.8,1.1,19.1,22.0,M
2016-10-07T01:51:34Z,-34.715384,-58.284378,41.0,10.0,,0.0,10,gps,1,0.8,1.1,19.0,22.0,M
2016-10-07T01:51:42Z,-34.715384,-58.284378,41.0,9.0,,0.0,4,gps,1,0.8,1.3,19.1,22.0,M
2016-10-07T01:51:50Z,-34.715384,-58.284378,41.0,8.0,,0.0,5,gps,1,0.8,1.2,19.2,22.0,M
2016-10-07T01:51:58Z,-34.715383,-58.284379,41.0,12.0,,0.0,9,gps,0.9,0.8,1.3,19.2,22.0,M
2016-10-07T01:52:06Z,-34.715385,-58.284377,41.0,8.0,,0.0,9,gps,1,,,19.4,22.0,M
2016-10-07T01:52:15Z,-34.715386,-58.284373,41.0,18.0,,0.0,13,gps,1,0.8,1.1,19.1,22.0,M
2016-10-07T01:52:23Z,-34.715386,-58.284373,41.0,17.0,,0.0,12,gps,1,0.8,1.1,18.7,22.0,M
2016-10-07T01:52:31Z,-34.715386,-58.284373,41.0,19.0,,0.0,11,gps,0.8,0.8,1.1,18.9,22.0,M
2016-10-07T01:52:40Z,-34.715387,-58.284373,41.0,17.0,,0.0,12,gps,1,,,18.6,22.0,M
2016-10-07T01:52:48Z,-34.715387,-58.284372,41.0,15.0,,0.0,9,gps,1,0.8,1.1,18.6,22.0,M
2016-10-07T01:52:56Z,-34.715386,-58.284372,40.0,9.0,,0.0,7,gps,1,0.8,1.3,18.6,22.0,M
2016-10-07T01:53:04Z,-34.715388,-58.284370,40.0,7.0,,0.0,6,gps,1,0.8,1.1,18.4,22.0,M
2016-10-07T01:53:12Z,-34.715387,-58.284370,40.0,11.0,,0.0,5,gps,1,0.8,1.1,18.1,22.0,M
2016-10-07T01:53:20Z,-34.715386,-58.284370,40.0,12.0,,0.0,7,gps,1,0.8,1.1,18.0,22.0,M
2016-10-07T01:53:28Z,-34.715385,-58.284370,40.0,11.0,,0.0,5,gps,1,0.8,1.2,18.1,22.0,M
2016-10-07T01:53:36Z,-34.715385,-58.284370,40.0,14.0,,0.0,11,gps,1,0.8,1.2,18.2,22.0,M
2016-10-07T01:53:44Z,-34.715384,-58.284369,41.0,13.0,,0.0,6,gps,1,0.8,1.2,18.5,22.0,M
2016-10-07T01:53:52Z,-34.715384,-58.284368,41.0,13.0,,0.0,6,gps,1,0.8,1.1,18.7,22.0,M
2016-10-07T01:54:00Z,-34.715385,-58.284368,40.0,15.0,,0.0,6,gps,1,0.8,1.1,18.7,22.0,M
2016-10-07T01:54:08Z,-34.715384,-58.284369,41.0,13.0,,0.0,14,gps,0.7,0.8,1.1,18.5,22.0,M
2016-10-07T01:54:16Z,-34.715383,-58.284369,41.0,13.0,,0.0,12,gps,1,,,18.5,22.0,M
2016-10-07T01:54:24Z,-34.715383,-58.284370,41.0,11.0,,0.0,11,gps,0.8,0.8,1.1,18.6,22.0,M
2016-10-07T01:54:32Z,-34.715382,-58.284369,41.0,11.0,,0.0,13,gps,1,,,18.7,22.0,M
2016-10-07T01:54:40Z,-34.715383,-58.284368,40.0,11.0,,0.0,15,gps,1,0.8,1.1,18.6,22.0,M
2016-10-07T01:54:48Z,-34.715382,-58.284368,40.0,9.0,,0.0,13,gps,0.8,0.8,1.1,18.4,22.0,M
2016-10-07T01:54:56Z,-34.715382,-58.284368,40.0,9.0,,0.0,6,gps,1,,,18.3,22.0,M
2016-10-07T01:55:04Z,-34.715382,-58.284368,40.0,15.0,,0.0,10,gps,1,0.8,1.1,18.3,22.0,M
2016-10-07T01:55:12Z,-34.715381,-58.284369,40.0,13.0,,0.0,7,gps,1,0.8,1.2,18.1,22.0,M
2016-10-07T01:55:20Z,-34.715381,-58.284369,40.0,15.0,,0.0,11,gps,0.8,0.9,1.2,18.1,22.0,M
2016-10-07T01:55:28Z,-34.715381,-58.284370,40.0,14.0,,0.0,11,gps,1,,,18.0,22.0,M
2016-10-07T01:55:36Z,-34.715379,-58.284370,40.0,13.0,,0.0,11,gps,0.8,0.9,1.2,18.2,22.0,M
2016-10-07T01:55:44Z,-34.715379,-58.284370,40.0,12.0,,0.0,11,gps,0.8,0.9,1.2,18.4,22.0,M
2016-10-07T01:55:52Z,-34.715378,-58.284371,40.0,10.0,,0.0,6,gps,1,,,18.4,22.0,M
2016-10-07T01:56:00Z,-34.715377,-58.284371,40.0,11.0,,0.0,11,gps,0.8,0.9,1.2,18.3,22.0,M
2016-10-07T01:56:08Z,-34.715377,-58.284370,40.0,9.0,,0.0,5,gps,1,,,18.4,22.0,M
2016-10-07T01:56:16Z,-34.715376,-58.284370,40.0,10.0,,0.0,10,gps,0.8,0.9,1.2,18.4,22.0,M
2016-10-07T01:56:24Z,-34.715376,-58.284371,41.0,12.0,,0.0,11,gps,1,,,18.3,22.0,M
2016-10-07T01:56:32Z,-34.715376,-58.284371,41.0,11.0,,0.0,7,gps,1,0.8,1.2,18.5,22.0,M
2016-10-07T01:56:40Z,-34.715375,-58.284371,40.0,10.0,,0.0,12,gps,0.8,0.8,1.2,18.7,22.0,M
2016-10-07T01:56:48Z,-34.715376,-58.284371,41.0,9.0,,0.0,12,gps,1,,,18.5,22.0,M
2016-10-07T01:56:56Z,-34.715376,-58.284372,40.0,10.0,,0.0,11,gps,0.8,0.9,1.2,18.5,22.0,M
2016-10-07T01:57:04Z,-34.715375,-58.284373,40.0,8.0,,0.0,11,gps,1,,,18.5,22.0,M
2016-10-07T01:57:12Z,-34.715375,-58.284373,40.0,9.0,,0.0,10,gps,0.9,0.9,1.2,18.5,22.0,M
2016-10-07T01:57:20Z,-34.715373,-58.284373,40.0,11.0,,0.0,13,gps,0.8,0.8,1.1,18.3,22.0,M
2016-10-07T01:57:28Z,-34.715374,-58.284373,40.0,11.0,,0.0,12,gps,0.8,0.8,1.2,18.2,22.0,M
2016-10-07T01:57:36Z,-34.715374,-58.284373,40.0,9.0,,0.0,6,gps,1,,,18.1,22.0,M
2016-10-07T01:57:44Z,-34.715373,-58.284373,40.0,10.0,,0.0,11,gps,0.8,0.8,1.1,18.0,22.0,M
2016-10-07T01:57:52Z,-34.715373,-58.284374,40.0,9.0,,0.0,12,gps,0.8,0.8,1.2,18.1,22.0,M
2016-10-07T01:58:00Z,-34.715371,-58.284374,40.0,11.0,,0.0,10,gps,1,,,18.2,22.0,M
2016-10-07T01:58:08Z,-34.715371,-58.284375,40.0,8.0,,0.0,8,gps,1,0.9,1.2,18.1,22.0,M
2016-10-07T01:58:14Z,-34.715371,-58.284375,40.0,9.0,,0.0,12,gps,1,0.8,1.3,17.9,22.0,M
2016-10-07T01:58:23Z,-34.715370,-58.284374,40.0,10.0,,0.0,9,gps,1,0.8,1.1,18.0,22.0,M
2016-10-07T01:58:30Z,-34.715370,-58.284374,40.0,11.0,,0.0,11,gps,0.8,0.9,1.2,18.1,22.0,M
2016-10-07T01:58:38Z,-34.715370,-58.284374,40.0,10.0,,0.0,13,gps,0.8,0.9,1.1,18.2,22.0,M
2016-10-07T01:58:46Z,-34.715370,-58.284374,40.0,9.0,,0.0,14,gps,1,,,18.1,22.0,M
2016-10-07T01:58:54Z,-34.715370,-58.284374,40.0,10.0,,0.0,6,gps,1,0.8,1.1,18.1,22.0,M
2016-10-07T01:59:02Z,-34.715369,-58.284375,40.0,7.0,,0.0,7,gps,1,0.9,1.1,17.9,22.0,M
2016-10-07T01:59:10Z,-34.715369,-58.284375,40.0,10.0,,0.0,12,gps,0.8,0.9,1.1,17.7,22.0,M
2016-10-07T01:59:17Z,-34.715368,-58.284376,40.0,8.0,,0.0,0,gps,1,,,17.6,22.0,M
2016-10-07T01:59:25Z,-34.715368,-58.284376,39.0,8.0,,0.0,13,gps,1,0.8,1.1,17.6,22.0,M
2016-10-07T01:59:33Z,-34.715368,-58.284377,39.0,8.0,,0.0,12,gps,0.8,0.9,1.2,17.5,22.0,M
2016-10-07T01:59:41Z,-34.715367,-58.284377,39.0,10.0,,0.0,12,gps,1,,,17.4,22.0,M
2016-10-07T01:59:49Z,-34.715366,-58.284377,40.0,8.0,,0.0,14,gps,0.8,0.8,1.1,17.4,22.0,M
2016-10-07T01:59:57Z,-34.715366,-58.284377,40.0,6.0,,0.0,4,gps,1,,,17.5,22.0,M
2016-10-07T02:00:04Z,-34.715366,-58.284377,40.0,12.0,,0.0,0,gps,1,0.8,1.1,17.5,22.0,M
2016-10-07T02:00:12Z,-34.715365,-58.284378,40.0,9.0,,0.0,13,gps,0.8,0.8,1.1,17.6,22.0,M
2016-10-07T02:00:20Z,-34.715365,-58.284378,40.0,10.0,,0.0,15,gps,1,,,17.6,22.0,M
2016-10-07T02:00:28Z,-34.715365,-58.284378,40.0,15.0,,0.0,13,gps,1,0.8,1.1,17.6,22.0,M
2016-10-07T02:00:36Z,-34.715365,-58.284378,40.0,9.0,,0.0,7,gps,1,0.8,1.1,17.5,22.0,M
2016-10-07T02:00:44Z,-34.715365,-58.284377,40.0,8.0,,0.0,7,gps,0.7,0.8,1.1,17.6,22.0,M
2016-10-07T02:00:51Z,-34.715365,-58.284377,40.0,10.0,,0.0,11,gps,1,,,17.5,22.0,M
2016-10-07T02:00:59Z,-34.715365,-58.284377,40.0,9.0,,0.0,14,gps,0.8,0.8,1.1,17.6,22.0,M
2016-10-07T02:01:07Z,-34.715365,-58.284376,40.0,9.0,,0.0,14,gps,0.7,0.8,1.1,17.7,22.0,M
2016-10-07T02:01:15Z,-34.715365,-58.284376,40.0,11.0,,0.0,8,gps,1,,,17.7,22.0,M
2016-10-07T02:01:22Z,-34.715364,-58.284376,40.0,13.0,,0.0,14,gps,0.7,0.8,1.1,17.8,22.0,M
2016-10-07T02:01:30Z,-34.715363,-58.284377,40.0,8.0,,0.0,15,gps,1,,,17.9,22.0,M
2016-10-07T02:01:38Z,-34.715363,-58.284377,40.0,8.0,,0.0,14,gps,0.7,0.8,1.1,17.9,22.0,M
2016-10-07T02:01:46Z,-34.715363,-58.284378,40.0,12.0,,0.0,6,gps,1,,,17.9,22.0,M
2016-10-07T02:01:54Z,-34.715363,-58.284377,40.0,13.0,,0.0,14,gps,1,0.8,1.1,17.9,22.0,M
2016-10-07T02:02:01Z,-34.715363,-58.284377,40.0,15.0,,0.0,12,gps,0.8,0.9,1.2,17.9,22.0,M
2016-10-07T02:02:09Z,-34.715364,-58.284377,40.0,9.0,,0.0,16,gps,1,,,18.0,22.0,M
2016-10-07T02:02:16Z,-34.715363,-58.284377,40.0,11.0,,0.0,14,gps,0.7,0.8,1.1,18.0,22.0,M
2016-10-07T02:02:24Z,-34.715363,-58.284377,40.0,8.0,,0.0,7,gps,1,,,18.1,22.0,M
2016-10-07T02:02:31Z,-34.715363,-58.284377,40.0,12.0,,0.0,0,gps,1,0.8,1.1,18.3,22.0,M
2016-10-07T02:02:38Z,-34.715362,-58.284377,40.0,11.0,,0.0,13,gps,0.8,0.8,1.2,18.3,22.0,M
2016-10-07T02:02:45Z,-34.715363,-58.284377,40.0,12.0,,0.0,1,gps,1,,,18.3,22.0,M
2016-10-07T02:02:52Z,-34.715363,-58.284377,40.0,13.0,,0.0,12,gps,0.8,0.8,1.2,18.3,22.0,M
2016-10-07T02:03:00Z,-34.715363,-58.284377,40.0,8.0,,0.0,16,gps,1,,,18.4,22.0,M
2016-10-07T02:03:07Z,-34.715364,-58.284377,40.0,10.0,,0.0,7,gps,1,0.8,1.1,18.3,22.0,M
2016-10-07T02:03:14Z,-34.715364,-58.284376,40.0,17.0,,0.0,0,gps,1,0.9,1.4,18.4,22.0,M
2016-10-07T02:03:21Z,-34.715364,-58.284376,41.0,15.0,,0.0,15,gps,0.8,0.8,1.1,18.5,22.0,M
2016-10-07T02:03:29Z,-34.715364,-58.284376,41.0,8.0,,0.0,14,gps,0.7,0.8,1.1,18.6,22.0,M
2016-10-07T02:03:37Z,-34.715364,-58.284376,41.0,7.0,,0.0,14,gps,1,,,18.6,22.0,M
2016-10-07T02:03:43Z,-34.715364,-58.284376,41.0,8.0,,0.0,6,gps,1,0.8,1.1,18.6,22.0,M
2016-10-07T02:03:51Z,-34.715364,-58.284377,41.0,8.0,,0.0,14,gps,0.8,0.8,1.1,18.5,22.0,M
2016-10-07T02:03:58Z,-34.715364,-58.284377,41.0,10.0,,0.0,11,gps,0.8,0.9,1.2,18.5,22.0,M
2016-10-07T02:04:06Z,-34.715365,-58.284377,41.0,6.0,,0.0,16,gps,0.7,0.7,1.0,18.6,22.0,M
2016-10-07T02:04:12Z,-34.715365,-58.284377,41.0,7.0,,0.0,16,gps,1,,,18.6,22.0,M
2016-10-07T02:04:20Z,-34.715364,-58.284377,41.0,10.0,,0.0,8,gps,1.0,0.9,1.3,18.6,22.0,M
2016-10-07T02:04:28Z,-34.715365,-58.284378,41.0,9.0,,0.0,12,gps,0.8,0.9,1.2,18.6,22.0,M
2016-10-07T02:04:36Z,-34.715365,-58.284377,41.0,7.0,,0.0,14,gps,1,,,18.6,22.0,M
2016-10-07T02:04:44Z,-34.715365,-58.284378,41.0,5.0,,0.0,16,gps,0.7,0.8,1.1,18.6,22.0,M
2016-10-07T02:04:50Z,-34.715366,-58.284378,41.0,8.0,,0.0,16,gps,1,,,18.6,22.0,M
2016-10-07T02:04:59Z,-34.715366,-58.284379,41.0,8.0,,0.0,14,gps,0.7,0.8,1.1,18.5,22.0,M
2016-10-07T02:05:07Z,-34.715366,-58.284379,41.0,11.0,,0.0,7,gps,1,,,18.6,22.0,M
2016-10-07T02:05:15Z,-34.715366,-58.284379,40.0,10.0,,0.0,12,gps,0.8,0.8,1.1,18.6,22.0,M
2016-10-07T02:05:23Z,-34.715366,-58.284379,40.0,7.0,,0.0,7,gps,1,,,18.5,22.0,M
2016-10-07T02:05:29Z,-34.715366,-58.284379,40.0,9.0,,0.0,8,gps,1,0.8,1.2,18.4,22.0,M
2016-10-07T02:05:38Z,-34.715366,-58.284379,40.0,6.0,,0.0,8,gps,1,0.9,1.2,18.4,22.0,M
2016-10-07T02:05:45Z,-34.715366,-58.284379,40.0,10.0,,0.0,6,gps,1,0.8,1.1,18.3,22.0,M
2016-10-07T02:05:53Z,-34.715366,-58.284379,40.0,6.0,,0.0,14,gps,1,0.9,1.4,18.3,22.0,M
2016-10-07T02:06:00Z,-34.715365,-58.284379,40.0,10.0,,0.0,7,gps,0.9,0.9,1.3,18.3,22.0,M
2016-10-07T02:06:08Z,-34.715366,-58.284380,40.0,9.0,,0.0,11,gps,0.8,0.9,1.2,18.2,22.0,M
2016-10-07T02:06:16Z,-34.715366,-58.284380,40.0,11.0,,0.0,11,gps,1,,,18.2,22.0,M
2016-10-07T02:06:24Z,-34.715365,-58.284380,40.0,10.0,,0.0,11,gps,0.8,0.9,1.2,18.1,22.0,M
2016-10-07T02:06:32Z,-34.715365,-58.284381,40.0,6.0,,0.0,8,gps,1,,,18.1,22.0,M
2016-10-07T02:06:40Z,-34.715365,-58.284381,40.0,6.0,,0.0,15,gps,1,0.8,1.0,18.0,22.0,M
2016-10-07T02:06:47Z,-34.715366,-58.284380,40.0,11.0,,0.0,1,gps,1,0.8,1.0,18.0,22.0,M
2016-10-07T02:06:55Z,-34.715366,-58.284381,40.0,9.0,,0.0,16,gps,0.7,0.8,1.0,18.1,22.0,M
2016-10-07T02:07:03Z,-34.715366,-58.284381,40.0,8.0,,0.0,12,gps,1,,,18.1,22.0,M
2016-10-07T02:07:11Z,-34.715366,-58.284381,40.0,7.0,,0.0,13,gps,0.8,0.8,1.2,18.1,22.0,M
2016-10-07T02:07:18Z,-34.715366,-58.284381,40.0,11.0,,0.0,0,gps,1,,,18.1,22.0,M
2016-10-07T02:07:25Z,-34.715365,-58.284381,40.0,9.0,,0.0,12,gps,0.7,0.7,1.1,18.2,22.0,M
2016-10-07T02:07:33Z,-34.715365,-58.284381,40.0,8.0,,0.0,16,gps,1,,,18.1,22.0,M
2016-10-07T02:07:40Z,-34.715365,-58.284381,40.0,10.0,,0.0,9,gps,0.9,0.9,1.3,18.1,22.0,M
2016-10-07T02:07:48Z,-34.715365,-58.284381,40.0,11.0,,0.0,14,gps,1,,,18.1,22.0,M
2016-10-07T02:07:56Z,-34.715365,-58.284382,40.0,11.0,,0.0,15,gps,0.7,0.8,1.1,18.0,22.0,M
2016-10-07T02:08:04Z,-34.715365,-58.284382,40.0,8.0,,0.0,16,gps,0.7,0.7,1.0,17.9,22.0,M
2016-10-07T02:08:11Z,-34.715365,-58.284382,40.0,10.0,,0.0,10,gps,1,,,18.0,22.0,M
2016-10-07T02:08:19Z,-34.715365,-58.284383,40.0,9.0,,0.0,11,gps,1,0.9,1.6,18.0,22.0,M
2016-10-07T02:08:27Z,-34.715364,-58.284383,40.0,9.0,,0.0,6,gps,1,0.7,1.1,17.9,22.0,M
2016-10-07T02:08:35Z,-34.715364,-58.284383,40.0,9.0,,0.0,8,gps,1,0.8,1.1,17.9,22.0,M
2016-10-07T02:08:43Z,-34.715365,-58.284383,40.0,9.0,,0.0,7,gps,1,0.8,1.2,17.9,22.0,M
2016-10-07T02:08:51Z,-34.715364,-58.284383,40.0,8.0,,0.0,7,gps,1,0.8,1.2,18.0,22.0,M
2016-10-07T02:08:58Z,-34.715364,-58.284383,40.0,9.0,,0.0,11,gps,1.0,0.8,1.3,17.9,22.0,M
2016-10-07T02:09:05Z,-34.715364,-58.284384,40.0,8.0,,0.0,14,gps,1,,,18.0,22.0,M
