time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-09-18T16:44:36Z,-34.715086,-58.281289,42.0,10.0,,,2,gps,1,0.7,1.0,12.6,22.0,M
2016-09-18T16:44:44Z,-34.714807,-58.280772,36.0,9.0,,,2,gps,1,0.9,1.3,19.6,22.0,M
2016-09-18T16:44:52Z,-34.714437,-58.280284,41.0,11.0,,,4,gps,1,0.8,1.2,14.4,22.0,M
2016-09-18T16:44:59Z,-34.714285,-58.279839,39.0,11.0,,,1,gps,1,0.9,1.2,19.2,22.0,M
2016-09-18T16:45:07Z,-34.714064,-58.279298,26.0,12.0,,,7,gps,1,0.8,1.1,17.0,22.0,M
2016-09-18T16:45:14Z,-34.713736,-58.278975,16.0,14.0,,,1,gps,1,0.8,1.1,4.3,22.0,M
2016-09-18T16:45:22Z,-34.713555,-58.278512,34.0,12.0,,,7,gps,1,0.9,1.2,-6.0,22.0,M
2016-09-18T16:45:32Z,-34.713467,-58.278054,40.0,13.0,,0.0,14,gps,0.7,0.7,1.0,12.1,22.0,M
2016-09-18T16:45:42Z,-34.713482,-58.278057,41.0,19.0,,0.0,6,gps,1,,,18.4,22.0,M
2016-09-18T16:45:51Z,-34.713469,-58.278053,42.0,16.0,,0.0,8,gps,0.9,0.9,1.3,19.2,22.0,M
2016-09-18T16:46:01Z,-34.713467,-58.278053,44.0,18.0,,0.0,6,gps,1,,,20.0,22.0,M
2016-09-18T16:46:11Z,-34.713503,-58.278058,41.0,22.0,,0.0,8,gps,1,0.9,1.2,21.5,22.0,M
2016-09-18T16:46:20Z,-34.713507,-58.278061,42.0,16.0,,0.0,12,gps,1,0.9,1.3,19.0,22.0,M
2016-09-18T16:46:27Z,-34.713503,-58.278050,46.0,11.0,,0.0,2,gps,1,0.9,1.3,19.6,22.0,M
2016-09-18T16:46:35Z,-34.713256,-58.277709,24.0,10.0,,,4,gps,1,0.8,1.1,23.9,22.0,M
2016-09-18T16:46:42Z,-34.712911,-58.276920,17.0,11.0,,,7,gps,1.3,0.9,1.6,1.6,22.0,M
2016-09-18T16:46:50Z,-34.712690,-58.276347,23.0,10.0,,,6,gps,1,,,-4.7,22.0,M
2016-09-18T16:46:59Z,-34.712165,-58.275710,37.0,14.0,60.0,6.64,14,gps,0.8,0.8,1.1,1.4,22.0,M
2016-09-18T16:47:06Z,-34.712180,-58.275351,41.0,12.0,61.4,5.57,14,gps,1,,,15.3,22.0,M
2016-09-18T16:47:14Z,-34.712159,-58.274880,41.0,8.0,,,16,gps,1,0.8,1.0,19.0,22.0,M
2016-09-18T16:47:22Z,-34.712416,-58.274359,40.0,9.0,,,12,gps,1,0.7,0.9,18.6,22.0,M
2016-09-18T16:47:29Z,-34.712757,-58.273981,42.0,12.0,148.6,7.79,10,gps,0.9,0.9,1.3,17.9,22.0,M
2016-09-18T16:47:38Z,-34.713314,-58.273580,42.0,8.0,,,4,gps,1,,,20.2,22.0,M
2016-09-18T16:47:46Z,-34.713831,-58.273211,42.0,8.0,,,12,gps,0.6,0.8,1.0,20.2,22.0,M
2016-09-18T16:47:55Z,-34.714017,-58.273003,40.0,9.0,,0.0,14,gps,0.8,0.8,1.1,19.5,22.0,M
2016-09-18T16:48:03Z,-34.714011,-58.273002,28.0,16.0,176.7,0.26,4,gps,1,,,18.4,22.0,M
2016-09-18T16:48:12Z,-34.714091,-58.273023,25.0,12.0,144.7,1.27,14,gps,0.7,0.8,1.1,5.8,22.0,M
2016-09-18T16:48:19Z,-34.714240,-58.272889,33.0,12.0,144.0,4.88,6,gps,1.8,1.0,2.1,3.1,22.0,M
2016-09-18T16:48:28Z,-34.714670,-58.272485,35.0,17.0,,,4,gps,1,,,10.7,22.0,M
2016-09-18T16:48:37Z,-34.715129,-58.272172,36.0,11.0,,,15,gps,1,0.8,1.1,13.3,22.0,M
2016-09-18T16:48:44Z,-34.715385,-58.271909,48.0,17.0,147.3,5.71,2,gps,1,0.8,1.0,13.9,22.0,M
2016-09-18T16:48:51Z,-34.715759,-58.271549,53.0,14.0,,,10,gps,0.8,0.9,1.2,25.7,22.0,M
2016-09-18T16:48:58Z,-34.716138,-58.271222,55.0,16.0,,,0,gps,1,,,30.6,22.0,M
2016-09-18T16:49:05Z,-34.716438,-58.270995,44.0,10.0,146.8,6.48,2,gps,1,0.9,1.4,32.6,22.0,M
2016-09-18T16:49:12Z,-34.716816,-58.270766,40.0,14.0,,,2,gps,1,0.9,1.2,22.1,22.0,M
2016-09-18T16:49:19Z,-34.717139,-58.270421,35.0,10.0,140.7,6.05,7,gps,1,0.8,1.2,18.3,22.0,M
2016-09-18T16:49:26Z,-34.717433,-58.270215,40.0,16.0,147.7,6.32,2,gps,1,0.9,1.1,12.9,22.0,M
2016-09-18T16:49:33Z,-34.717813,-58.269936,40.0,11.0,,,3,gps,1,0.8,1.1,18.0,22.0,M
2016-09-18T16:49:40Z,-34.718195,-58.269794,32.0,13.0,143.1,6.05,2,gps,1,0.8,1.1,17.6,22.0,M
2016-09-18T16:49:47Z,-34.718396,-58.269542,39.0,11.0,150.7,2.5,2,gps,1,0.9,1.2,10.3,22.0,M
2016-09-18T16:49:54Z,-34.718500,-58.269470,44.0,16.0,,,5,gps,1,0.8,1.1,17.3,22.0,M
2016-09-18T16:50:03Z,-34.718391,-58.269389,32.0,12.0,,0.0,14,gps,1,0.9,1.4,21.8,22.0,M
2016-09-18T16:50:11Z,-34.718397,-58.269414,30.0,17.0,,0.0,9,gps,1,0.7,1.0,10.5,22.0,M
2016-09-18T16:50:19Z,-34.718417,-58.269445,28.0,18.0,,0.0,16,gps,1,0.9,1.9,7.7,22.0,M
2016-09-18T16:50:27Z,-34.718444,-58.269432,28.0,6.0,143.2,2.7,11,gps,1,0.8,1.1,6.0,22.0,M
2016-09-18T16:50:34Z,-34.718633,-58.269246,25.0,8.0,146.3,5.04,1,gps,1,0.7,1.0,5.7,22.0,M
2016-09-18T16:50:41Z,-34.718954,-58.269024,29.0,13.0,,,1,gps,1,0.8,1.1,3.3,22.0,M
2016-09-18T16:50:48Z,-34.719315,-58.268837,30.0,11.0,146.0,5.89,12,gps,0.7,0.8,1.1,7.3,22.0,M
2016-09-18T16:50:55Z,-34.719498,-58.268495,30.0,13.0,141.8,5.06,9,gps,1.0,0.9,1.3,7.9,22.0,M
2016-09-18T16:51:03Z,-34.719911,-58.268087,32.0,13.0,,,11,gps,0.9,0.9,1.2,8.3,22.0,M
2016-09-18T16:51:12Z,-34.720363,-58.267740,36.0,11.0,143.4,6.39,3,gps,1,,,9.9,22.0,M
2016-09-18T16:51:20Z,-34.720761,-58.267497,46.0,9.0,140.4,5.29,14,gps,1,0.8,1.1,13.8,22.0,M
2016-09-18T16:51:29Z,-34.721057,-58.267279,35.0,13.0,163.8,5.13,12,gps,1,0.8,1.1,24.2,22.0,M
2016-09-18T16:51:38Z,-34.721423,-58.266877,30.0,14.0,,,2,gps,1,0.8,1.1,12.9,22.0,M
2016-09-18T16:51:45Z,-34.721857,-58.266659,35.0,10.0,150.6,5.65,14,gps,0.7,0.8,1.0,7.7,22.0,M
2016-09-18T16:51:52Z,-34.722177,-58.266414,33.0,14.0,151.7,4.48,2,gps,1,,,12.9,22.0,M
2016-09-18T16:51:59Z,-34.722317,-58.266197,37.0,13.0,152.5,4.02,8,gps,0.9,0.9,1.2,11.2,22.0,M
2016-09-18T16:52:06Z,-34.722696,-58.266060,39.0,15.0,153.8,3.68,7,gps,1,,,15.1,22.0,M
2016-09-18T16:52:15Z,-34.723089,-58.265786,40.0,12.0,151.2,5.31,2,gps,1,0.9,1.4,17.4,22.0,M
2016-09-18T16:52:22Z,-34.723413,-58.265436,41.0,9.0,143.0,4.67,0,gps,1,0.7,1.0,18.4,22.0,M
2016-09-18T16:52:30Z,-34.723733,-58.265186,41.0,8.0,145.9,5.88,10,gps,1,0.8,1.1,19.0,22.0,M
2016-09-18T16:52:37Z,-34.723930,-58.264959,44.0,16.0,143.0,5.63,8,gps,0.8,0.9,1.2,19.1,22.0,M
2016-09-18T16:52:44Z,-34.724511,-58.264702,40.0,17.0,,,8,gps,0.8,0.9,1.2,22.4,22.0,M
2016-09-18T16:52:52Z,-34.724850,-58.264405,51.0,12.0,,,9,gps,1,,,18.0,22.0,M
2016-09-18T16:52:59Z,-34.725175,-58.264140,60.0,8.0,158.9,5.15,16,gps,1,0.8,1.0,29.4,22.0,M
2016-09-18T16:53:06Z,-34.725538,-58.263911,48.0,13.0,,,3,gps,1,0.7,1.0,37.9,22.0,M
2016-09-18T16:53:13Z,-34.725873,-58.263495,51.0,10.0,145.8,6.27,1,gps,1,0.9,1.2,25.7,22.0,M
2016-09-18T16:53:21Z,-34.726192,-58.263036,58.0,13.0,,,4,gps,1,0.9,1.2,29.2,22.0,M
2016-09-18T16:53:28Z,-34.726582,-58.263004,52.0,11.0,154.5,5.84,3,gps,1,0.8,1.1,35.8,22.0,M
2016-09-18T16:53:35Z,-34.726778,-58.262874,48.0,12.0,156.5,1.38,1,gps,1,0.8,1.1,30.1,22.0,M
2016-09-18T16:53:42Z,-34.726840,-58.262671,46.0,15.0,145.8,0.76,9,gps,1,0.8,1.2,25.7,22.0,M
2016-09-18T16:53:50Z,-34.726766,-58.262739,56.0,16.0,,0.0,6,gps,1,0.9,1.2,23.7,22.0,M
2016-09-18T16:53:58Z,-34.726774,-58.262756,52.0,14.0,,0.0,6,gps,1,0.8,1.1,33.5,22.0,M
2016-09-18T16:54:05Z,-34.726810,-58.262818,43.0,7.0,,0.0,4,gps,1,0.9,1.4,30.2,22.0,M
2016-09-18T16:54:12Z,-34.726919,-58.262721,40.0,14.0,147.5,3.94,5,gps,1.4,0.9,1.7,21.3,22.0,M
2016-09-18T16:54:19Z,-34.727270,-58.262395,33.0,10.0,,,2,gps,1,,,17.6,22.0,M
2016-09-18T16:54:26Z,-34.727812,-58.262092,39.0,7.0,,,7,gps,0.8,0.8,1.1,10.8,22.0,M
2016-09-18T16:54:33Z,-34.728086,-58.261886,41.0,11.0,153.2,5.47,14,gps,0.7,0.8,1.0,16.7,22.0,M
2016-09-18T16:54:40Z,-34.728355,-58.261695,37.0,13.0,163.3,4.67,4,gps,1,,,19.4,22.0,M
2016-09-18T16:54:47Z,-34.728581,-58.261597,35.0,6.0,156.1,0.4,5,gps,1,0.7,1.0,14.9,22.0,M
2016-09-18T16:54:52Z,-34.728534,-58.261594,34.0,8.0,,0.0,14,gps,1,0.7,1.0,12.7,22.0,M
2016-09-18T16:55:01Z,-34.728528,-58.261615,35.0,11.0,,0.0,15,gps,1,0.9,1.6,11.6,22.0,M
2016-09-18T16:55:09Z,-34.728475,-58.261625,35.0,16.0,,0.0,6,gps,1,0.7,1.0,12.8,22.0,M
2016-09-18T16:55:18Z,-34.728600,-58.261529,35.0,14.0,138.9,4.68,15,gps,0.7,0.8,1.0,13.4,22.0,M
2016-09-18T16:55:25Z,-34.728904,-58.261243,31.0,11.0,154.2,6.94,1,gps,1,,,12.8,22.0,M
2016-09-18T16:55:31Z,-34.729318,-58.261058,34.0,7.0,148.2,5.82,13,gps,1,0.8,1.1,9.3,22.0,M
2016-09-18T16:55:39Z,-34.729584,-58.260685,33.0,6.0,142.8,5.47,13,gps,0.6,0.7,1.0,12.0,22.0,M
2016-09-18T16:55:46Z,-34.729957,-58.260426,35.0,7.0,151.4,6.05,11,gps,1,,,11.2,22.0,M
2016-09-18T16:55:53Z,-34.730273,-58.260144,42.0,7.0,148.3,5.93,3,gps,1,0.8,1.1,12.8,22.0,M
2016-09-18T16:56:00Z,-34.730651,-58.259927,43.0,11.0,,,12,gps,1,0.8,1.1,19.5,22.0,M
2016-09-18T16:56:07Z,-34.730977,-58.259665,43.0,9.0,145.8,6.76,0,gps,1,0.8,1.1,21.1,22.0,M
2016-09-18T16:56:13Z,-34.731281,-58.259397,37.0,9.0,144.5,6.56,8,gps,1,0.9,1.2,20.7,22.0,M
2016-09-18T16:56:22Z,-34.731779,-58.258911,42.0,10.0,,,15,gps,0.7,0.8,1.1,15.3,22.0,M
2016-09-18T16:56:30Z,-34.732153,-58.258595,43.0,15.0,,,12,gps,0.7,0.8,1.0,19.7,22.0,M
2016-09-18T16:56:39Z,-34.732265,-58.258721,40.0,20.0,,0.0,14,gps,1.0,0.9,1.3,21.1,22.0,M
2016-09-18T16:56:49Z,-34.732285,-58.258728,41.0,16.0,,0.0,12,gps,1,,,18.5,22.0,M
2016-09-18T16:56:58Z,-34.732263,-58.258754,42.0,16.0,,0.0,3,gps,1,0.8,1.1,19.1,22.0,M
2016-09-18T16:57:07Z,-34.732290,-58.258741,43.0,23.0,,0.0,4,gps,1,0.8,1.3,20.3,22.0,M
2016-09-18T16:57:17Z,-34.732249,-58.258727,36.0,23.0,,,13,gps,1,0.9,1.7,21.0,22.0,M
2016-09-18T16:57:24Z,-34.732364,-58.258532,42.0,11.0,149.3,4.63,10,gps,1,0.8,1.1,14.3,22.0,M
2016-09-18T16:57:32Z,-34.732698,-58.258245,42.0,9.0,151.5,5.7,9,gps,1,0.8,1.1,19.8,22.0,M
2016-09-18T16:57:40Z,-34.733050,-58.258023,40.0,7.0,151.8,5.5,11,gps,1.3,0.9,1.6,19.7,22.0,M
2016-09-18T16:57:48Z,-34.733422,-58.257766,42.0,7.0,153.7,4.83,1,gps,1,,,17.5,22.0,M
2016-09-18T16:57:55Z,-34.733774,-58.257486,41.0,15.0,,,12,gps,0.9,0.8,1.2,19.8,22.0,M
2016-09-18T16:58:03Z,-34.734127,-58.257163,33.0,16.0,,,13,gps,0.7,0.8,1.1,19.0,22.0,M
2016-09-18T16:58:11Z,-34.734486,-58.256909,32.0,13.0,,,13,gps,0.7,0.8,1.1,11.5,22.0,M
2016-09-18T16:58:18Z,-34.734815,-58.256657,33.0,14.0,,,4,gps,1,,,10.4,22.0,M
2016-09-18T16:58:25Z,-34.735132,-58.256376,31.0,6.0,143.5,5.35,0,gps,1,0.8,1.1,10.6,22.0,M
2016-09-18T16:58:32Z,-34.735429,-58.256201,34.0,8.0,154.0,4.73,0,gps,1,0.8,1.1,9.0,22.0,M
2016-09-18T16:58:39Z,-34.735677,-58.255906,40.0,7.0,140.2,4.31,13,gps,1,0.8,1.2,12.2,22.0,M
2016-09-18T16:58:47Z,-34.735928,-58.255716,36.0,7.0,147.7,4.48,11,gps,1,0.8,1.0,17.7,22.0,M
2016-09-18T16:58:55Z,-34.736179,-58.255512,37.0,17.0,143.5,4.57,18,gps,0.8,0.9,1.2,14.2,22.0,M
2016-09-18T16:59:02Z,-34.736521,-58.255290,37.0,8.0,152.3,4.84,1,gps,1,,,14.6,22.0,M
2016-09-18T16:59:09Z,-34.736804,-58.255055,34.0,7.0,144.1,4.9,2,gps,1,0.8,1.1,15.2,22.0,M
2016-09-18T16:59:16Z,-34.737047,-58.254835,36.0,6.0,147.2,5.15,3,gps,1,0.7,1.0,12.4,22.0,M
2016-09-18T16:59:22Z,-34.737279,-58.254597,37.0,7.0,142.1,5.24,12,gps,1,0.8,1.1,14.4,22.0,M
2016-09-18T16:59:31Z,-34.737581,-58.254354,37.0,7.0,148.2,5.49,14,gps,0.7,0.7,1.0,15.1,22.0,M
2016-09-18T16:59:38Z,-34.737911,-58.254107,42.0,6.0,150.0,5.53,3,gps,1,,,15.0,22.0,M
2016-09-18T16:59:45Z,-34.738151,-58.253856,42.0,6.0,144.4,5.39,15,gps,1,0.8,1.3,19.6,22.0,M
2016-09-18T16:59:52Z,-34.738499,-58.253653,41.0,11.0,145.2,4.36,2,gps,1,0.7,1.0,19.7,22.0,M
2016-09-18T17:00:00Z,-34.738677,-58.253477,39.0,7.0,137.6,1.44,11,gps,1,0.8,1.1,18.9,22.0,M
2016-09-18T17:00:07Z,-34.738721,-58.253521,41.0,9.0,188.4,0.4,6,gps,1,0.8,1.1,17.1,22.0,M
2016-09-18T17:00:16Z,-34.738844,-58.253395,40.0,9.0,,0.0,4,gps,1,0.8,1.3,19.0,22.0,M
2016-09-18T17:00:24Z,-34.738903,-58.253366,40.0,19.0,,,13,gps,1,0.8,1.1,17.7,22.0,M
2016-09-18T17:00:32Z,-34.738623,-58.252947,35.0,8.0,60.0,5.78,8,gps,1,0.8,1.0,18.2,22.0,M
2016-09-18T17:00:39Z,-34.738504,-58.252553,38.0,8.0,64.4,6.38,13,gps,1,0.9,1.4,13.3,22.0,M
2016-09-18T17:00:46Z,-34.738348,-58.252106,40.0,11.0,60.7,6.09,8,gps,1,0.8,1.1,15.8,22.0,M
2016-09-18T17:00:53Z,-34.738071,-58.251635,48.0,15.0,,,0,gps,1,0.8,1.2,18.1,22.0,M
2016-09-18T17:01:00Z,-34.737898,-58.251142,51.0,12.0,68.9,6.33,7,gps,1,0.8,1.1,25.7,22.0,M
2016-09-18T17:01:07Z,-34.737707,-58.250723,46.0,11.0,67.8,6.43,1,gps,1,0.8,1.4,28.9,22.0,M
2016-09-18T17:01:14Z,-34.737462,-58.250348,42.0,12.0,58.2,6.19,2,gps,1,1.0,1.4,23.9,22.0,M
2016-09-18T17:01:22Z,-34.737317,-58.249879,51.0,10.0,,,4,gps,1,0.9,1.4,20.3,22.0,M
2016-09-18T17:01:31Z,-34.737183,-58.249636,44.0,9.0,,0.0,16,gps,1,0.7,1.0,28.6,22.0,M
2016-09-18T17:01:38Z,-34.737145,-58.249618,39.0,12.0,,0.0,1,gps,1,0.7,0.9,21.8,22.0,M
2016-09-18T17:01:47Z,-34.736818,-58.249052,34.0,15.0,,,16,gps,1,0.8,1.2,17.4,22.0,M
2016-09-18T17:01:56Z,-34.736512,-58.248513,36.0,10.0,58.0,6.37,3,gps,1,0.8,1.0,11.7,22.0,M
2016-09-18T17:02:04Z,-34.736265,-58.248037,38.0,9.0,56.8,6.26,2,gps,1,0.7,0.9,14.0,22.0,M
2016-09-18T17:02:13Z,-34.735991,-58.247470,36.0,19.0,,,15,gps,1,0.8,1.2,15.9,22.0,M
2016-09-18T17:02:21Z,-34.735856,-58.247104,26.0,13.0,,,11,gps,0.7,1.0,1.2,14.1,22.0,M
2016-09-18T17:02:30Z,-34.735738,-58.246981,23.0,20.0,,0.0,10,gps,1,,,4.4,22.0,M
2016-09-18T17:02:41Z,-34.735748,-58.247003,20.0,20.0,,0.0,13,gps,1,0.9,1.1,1.5,22.0,M
2016-09-18T17:02:49Z,-34.735697,-58.246843,28.0,12.0,60.6,4.54,2,gps,1,0.9,1.4,-1.8,22.0,M
2016-09-18T17:02:57Z,-34.735403,-58.246294,41.0,9.0,59.1,6.06,13,gps,0.8,0.8,1.1,5.6,22.0,M
2016-09-18T17:03:04Z,-34.735166,-58.245869,41.0,7.0,52.1,6.45,15,gps,1,,,18.8,22.0,M
2016-09-18T17:03:11Z,-34.734905,-58.245434,37.0,11.0,58.3,6.9,2,gps,1,0.7,0.9,18.6,22.0,M
2016-09-18T17:03:18Z,-34.734698,-58.244972,48.0,9.0,61.0,6.22,12,gps,0.7,0.9,1.1,15.4,22.0,M
2016-09-18T17:03:25Z,-34.734454,-58.244539,43.0,12.0,57.6,6.66,5,gps,1,,,26.5,22.0,M
