time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-09-20T09:59:10Z,-34.764753,-58.208163,30.0,15.0,,0.0,3,gps,1,0.9,1.5,7.6,22.0,M
2016-09-20T09:59:19Z,-34.764754,-58.208173,32.0,18.0,,0.0,4,gps,1,1.0,2.0,8.3,22.0,M
2016-09-20T09:59:29Z,-34.764764,-58.208177,32.0,22.0,,0.0,7,gps,1,0.9,1.6,10.2,22.0,M
2016-09-20T09:59:38Z,-34.764744,-58.208176,32.0,19.0,,0.0,4,gps,1,0.9,1.7,10.1,22.0,M
2016-09-20T09:59:48Z,-34.764739,-58.208179,31.0,18.0,,0.0,14,gps,1,0.9,1.4,9.7,22.0,M
2016-09-20T09:59:57Z,-34.764739,-58.208186,32.0,15.0,,0.0,4,gps,1,0.9,1.3,8.8,22.0,M
2016-09-20T10:00:05Z,-34.764742,-58.208179,30.0,15.0,,0.0,3,gps,1,0.9,1.2,9.8,22.0,M
2016-09-20T10:00:15Z,-34.764739,-58.208187,31.0,16.0,,0.0,15,gps,1.0,0.9,1.4,7.6,22.0,M
2016-09-20T10:00:23Z,-34.764738,-58.208191,31.0,15.0,,0.0,12,gps,0.9,0.9,1.3,8.9,22.0,M
2016-09-20T10:00:31Z,-34.764745,-58.208193,31.0,17.0,,0.0,3,gps,1,,,9.1,22.0,M
2016-09-20T10:00:41Z,-34.764748,-58.208195,33.0,13.0,,0.0,12,gps,1,0.9,1.7,9.0,22.0,M
2016-09-20T10:00:50Z,-34.764747,-58.208195,33.0,10.0,,0.0,15,gps,0.8,0.8,1.1,11.3,22.0,M
2016-09-20T10:00:59Z,-34.764749,-58.208194,33.0,13.0,,0.0,2,gps,1,,,10.6,22.0,M
2016-09-20T10:01:08Z,-34.764748,-58.208194,32.0,14.0,,0.0,2,gps,1,0.9,1.6,10.8,22.0,M
2016-09-20T10:01:17Z,-34.764745,-58.208192,32.0,20.0,,0.0,10,gps,1,0.8,1.2,10.3,22.0,M
2016-09-20T10:01:26Z,-34.764741,-58.208190,34.0,22.0,,0.0,5,gps,1,0.8,1.4,9.9,22.0,M
2016-09-20T10:01:36Z,-34.764747,-58.208195,33.0,15.0,,0.0,9,gps,1,0.9,1.4,11.7,22.0,M
2016-09-20T10:01:44Z,-34.764749,-58.208197,33.0,16.0,,0.0,8,gps,1,0.9,2.1,11.5,22.0,M
2016-09-20T10:01:52Z,-34.764744,-58.208196,33.0,17.0,,0.0,6,gps,1,1.0,2.2,11.5,22.0,M
2016-09-20T10:02:00Z,-34.764742,-58.208196,33.0,16.0,,0.0,5,gps,1,1.0,1.6,10.8,22.0,M
2016-09-20T10:02:08Z,-34.764738,-58.208196,33.0,10.0,,0.0,6,gps,1,1.0,1.6,10.7,22.0,M
2016-09-20T10:02:16Z,-34.764740,-58.208195,33.0,16.0,,0.0,7,gps,1,0.9,1.5,11.0,22.0,M
2016-09-20T10:02:23Z,-34.764738,-58.208192,32.0,13.0,,0.0,12,gps,1,0.9,1.7,10.7,22.0,M
2016-09-20T10:02:31Z,-34.764740,-58.208197,33.0,10.0,,0.0,7,gps,1,0.9,1.3,10.4,22.0,M
2016-09-20T10:02:39Z,-34.764740,-58.208197,33.0,10.0,,0.0,5,gps,1,0.8,1.2,10.9,22.0,M
2016-09-20T10:02:47Z,-34.764740,-58.208196,35.0,11.0,,0.0,11,gps,1,0.8,1.2,10.8,22.0,M
2016-09-20T10:02:55Z,-34.764739,-58.208198,35.0,15.0,,0.0,4,gps,1,0.9,1.5,12.6,22.0,M
2016-09-20T10:03:03Z,-34.764739,-58.208199,34.0,13.0,,0.0,10,gps,1.2,0.9,1.5,12.5,22.0,M
2016-09-20T10:03:12Z,-34.764738,-58.208202,34.0,8.0,,0.0,2,gps,1,,,12.1,22.0,M
2016-09-20T10:03:20Z,-34.764737,-58.208204,35.0,11.0,,0.0,3,gps,1,0.9,1.3,12.3,22.0,M
2016-09-20T10:03:29Z,-34.764737,-58.208203,35.0,12.0,,0.0,9,gps,1,0.9,1.3,12.8,22.0,M
2016-09-20T10:03:37Z,-34.764735,-58.208201,40.0,8.0,,0.0,6,gps,1,0.9,1.4,13.0,22.0,M
2016-09-20T10:03:46Z,-34.764735,-58.208200,37.0,10.0,,0.0,10,gps,1,0.9,1.2,18.0,22.0,M
2016-09-20T10:03:55Z,-34.764732,-58.208201,36.0,13.0,,0.0,10,gps,1.1,0.9,1.4,14.9,22.0,M
2016-09-20T10:04:04Z,-34.764732,-58.208200,36.0,18.0,,0.0,2,gps,1,,,13.9,22.0,M
2016-09-20T10:04:13Z,-34.764732,-58.208198,35.0,8.0,,0.0,7,gps,1,0.9,1.3,14.1,22.0,M
2016-09-20T10:04:22Z,-34.764732,-58.208200,35.0,10.0,,0.0,8,gps,0.9,0.9,1.3,12.6,22.0,M
2016-09-20T10:04:31Z,-34.764730,-58.208197,35.0,9.0,,0.0,8,gps,1,,,13.1,22.0,M
2016-09-20T10:04:40Z,-34.764729,-58.208195,35.0,12.0,,0.0,4,gps,1,0.9,1.3,12.7,22.0,M
2016-09-20T10:04:49Z,-34.764729,-58.208196,35.0,13.0,,0.0,9,gps,1,0.9,1.4,12.5,22.0,M
2016-09-20T10:04:58Z,-34.764728,-58.208197,35.0,14.0,,0.0,9,gps,0.9,0.9,1.3,13.0,22.0,M
2016-09-20T10:05:07Z,-34.764727,-58.208198,35.0,15.0,,0.0,2,gps,1,,,13.2,22.0,M
2016-09-20T10:05:16Z,-34.764728,-58.208197,36.0,19.0,,0.0,3,gps,1,0.9,1.4,13.4,22.0,M
2016-09-20T10:05:25Z,-34.764726,-58.208197,36.0,17.0,,0.0,9,gps,1,0.9,1.5,13.7,22.0,M
2016-09-20T10:05:34Z,-34.764726,-58.208198,36.0,20.0,,0.0,8,gps,1.3,1.0,1.6,14.0,22.0,M
2016-09-20T10:05:43Z,-34.764727,-58.208199,36.0,11.0,,0.0,4,gps,1,,,14.1,22.0,M
2016-09-20T10:05:52Z,-34.764712,-58.208217,40.0,16.0,305.1,0.94,12,gps,1.0,0.9,1.3,14.2,22.0,M
2016-09-20T10:06:00Z,-34.764676,-58.208298,40.0,19.0,280.4,0.61,1,gps,1,,,18.4,22.0,M
2016-09-20T10:06:09Z,-34.764618,-58.208394,36.0,16.0,295.8,0.73,9,gps,1,1.0,2.4,18.1,22.0,M
2016-09-20T10:06:17Z,-34.764612,-58.208472,41.0,13.0,296.3,0.67,4,gps,1,1.0,1.8,13.8,22.0,M
2016-09-20T10:13:16Z,-34.765091,-58.197962,53.0,35.0,,,9,gps,1,,,25.6,22.0,M
2016-09-20T10:17:26Z,-34.753375,-58.193145,45.0,38.0,262.5,9.77,11,gps,1.7,1.0,2.0,23.4,22.0,M
2016-09-20T10:17:48Z,-34.753743,-58.194043,33.0,36.0,173.5,4.31,10,gps,3.7,1.0,3.8,23.8,22.0,M
2016-09-20T10:18:09Z,-34.754297,-58.193943,36.0,38.0,153.5,3.06,7,gps,1,1.0,2.3,11.5,22.0,M
2016-09-20T10:18:32Z,-34.753958,-58.191678,28.0,36.0,,,11,gps,1,,,8.8,22.0,M
2016-09-20T10:18:56Z,-34.756068,-58.187969,28.0,40.0,,,6,gps,1,1.0,3.1,7.1,22.0,M
2016-09-20T10:20:38Z,-34.769207,-58.169731,16.0,38.0,134.7,20.53,8,gps,3.0,1.0,3.2,-4.7,22.0,M
2016-09-20T10:21:20Z,-34.773676,-58.164348,60.0,40.0,142.0,10.93,7,gps,1,1.0,2.3,28.0,22.0,M
2016-09-20T10:22:03Z,-34.775002,-58.162093,56.0,40.0,112.5,11.81,8,gps,1,0.9,1.4,35.8,22.0,M
2016-09-20T10:23:08Z,-34.783300,-58.151035,17.0,38.0,131.1,25.02,7,gps,1,,,-1.7,22.0,M
2016-09-20T10:24:35Z,-34.796980,-58.131293,27.0,29.0,135.3,26.73,8,gps,1,1.0,3.0,-2.3,22.0,M
2016-09-20T10:24:45Z,-34.798693,-58.129322,31.0,37.0,136.2,26.09,4,gps,2.9,1.0,3.0,5.2,22.0,M
2016-09-20T10:25:11Z,-34.802945,-58.124179,39.0,35.0,135.6,25.65,7,gps,1,,,14.9,22.0,M
2016-09-20T10:25:33Z,-34.807099,-58.119867,31.0,40.0,,,6,gps,1,1.0,3.1,2.0,22.0,M
2016-09-20T10:26:08Z,-34.813140,-58.113067,32.0,37.0,135.6,22.37,6,gps,1,,,6.3,22.0,M
2016-09-20T10:26:26Z,-34.815751,-58.109775,31.0,39.0,133.7,24.16,6,gps,2.0,0.9,2.2,10.3,22.0,M
2016-09-20T10:27:30Z,-34.825586,-58.096237,-19.0,40.0,,,10,gps,1,500.0,500.0,-51.1,22.0,M
2016-09-20T10:27:51Z,-34.828501,-58.092296,-6.0,39.0,,,9,gps,1.4,0.9,1.7,-25.6,22.0,M
2016-09-20T10:28:12Z,-34.831371,-58.087821,7.0,38.0,127.2,25.07,8,gps,1,0.9,1.4,-17.4,22.0,M
2016-09-20T10:28:55Z,-34.835706,-58.077649,-20.0,40.0,,,11,gps,1,1.0,2.4,-35.7,22.0,M
2016-09-20T10:32:02Z,-34.854417,-58.034772,32.0,33.0,,,8,gps,1,1.0,5.2,4.4,22.0,M
2016-09-20T10:32:27Z,-34.857248,-58.027954,62.0,34.0,,,8,gps,1,0.9,1.8,25.8,22.0,M
2016-09-20T10:32:51Z,-34.860420,-58.021705,24.0,39.0,,,9,gps,1,1.0,3.8,3.2,22.0,M
2016-09-20T10:33:13Z,-34.862560,-58.016131,28.0,32.0,,,7,gps,1,1.0,2.4,1.6,22.0,M
2016-09-20T10:33:40Z,-34.864950,-58.009947,17.0,34.0,,,11,gps,2.2,1.0,2.4,-8.4,22.0,M
2016-09-20T10:34:41Z,-34.868733,-57.995666,-7.0,31.0,,,9,gps,1.6,0.9,1.8,-32.3,22.0,M
2016-09-20T10:35:13Z,-34.870532,-57.987733,44.0,37.0,,,9,gps,2.0,0.9,2.2,29.5,22.0,M
2016-09-20T10:35:36Z,-34.871863,-57.981610,28.0,28.0,,,7,gps,1,1.0,3.9,24.7,22.0,M
2016-09-20T10:35:56Z,-34.873449,-57.976795,33.0,36.0,,,10,gps,1,1.0,1.5,7.1,22.0,M
2016-09-20T10:36:24Z,-34.876111,-57.969725,0.0,31.0,,,10,gps,1,1.0,2.0,-32.7,22.0,M
2016-09-20T10:36:44Z,-34.878709,-57.965644,39.0,40.0,,,8,gps,1,1.0,2.3,-21.9,22.0,M
2016-09-20T10:37:03Z,-34.881166,-57.962182,39.0,40.0,,,9,gps,1,,,15.1,22.0,M
2016-09-20T10:37:23Z,-34.881940,-57.958206,12.0,36.0,,,9,gps,1.3,0.9,1.6,-6.2,22.0,M
2016-09-20T10:37:35Z,-34.883275,-57.957628,13.0,36.0,170.9,14.01,7,gps,1,1.0,2.5,-11.5,22.0,M
2016-09-20T10:37:45Z,-34.884072,-57.957252,7.0,39.0,170.1,10.15,5,gps,1,1.0,2.5,-9.0,22.0,M
2016-09-20T10:37:59Z,-34.885115,-57.957006,7.0,39.0,172.6,7.95,7,gps,1,1.0,2.7,-14.6,22.0,M
2016-09-20T10:38:11Z,-34.885398,-57.957128,14.0,36.0,191.9,4.98,6,gps,1,0.9,1.7,-14.9,22.0,M
2016-09-20T10:38:27Z,-34.886579,-57.956888,5.0,38.0,172.4,7.86,6,gps,1,1.0,2.7,-16.5,22.0,M
2016-09-20T10:38:42Z,-34.887385,-57.956832,4.0,39.0,185.0,4.26,7,gps,1,0.9,1.7,-20.1,22.0,M
2016-09-20T10:38:56Z,-34.887751,-57.956907,10.0,40.0,206.4,5.05,6,gps,1,0.9,1.7,-18.5,22.0,M
2016-09-20T10:39:16Z,-34.888652,-57.957697,25.0,29.0,184.7,5.54,8,gps,1,0.9,1.6,-7.5,22.0,M
2016-09-20T10:39:44Z,-34.889407,-57.956288,17.0,34.0,80.7,4.62,8,gps,1,,,-3.9,22.0,M
2016-09-20T10:39:58Z,-34.889276,-57.955934,10.0,37.0,52.5,3.23,6,gps,1.8,1.0,2.1,-14.3,22.0,M
2016-09-20T10:40:21Z,-34.889849,-57.954828,14.0,35.0,,,7,gps,1,1.0,3.1,-15.0,22.0,M
2016-09-20T10:40:46Z,-34.891332,-57.952406,3.0,34.0,128.4,11.93,7,gps,1,1.0,2.0,-35.8,22.0,M
2016-09-20T10:41:30Z,-34.892880,-57.950631,3.0,35.0,120.4,0.34,7,gps,1,1.0,2.0,-17.7,22.0,M
2016-09-20T10:41:52Z,-34.893490,-57.949744,13.0,38.0,,,7,gps,1,,,-15.1,22.0,M
2016-09-20T10:42:18Z,-34.893417,-57.949880,13.0,40.0,262.4,0.2,8,gps,1,,,-10.2,22.0,M
2016-09-20T10:42:40Z,-34.893551,-57.949778,27.0,32.0,,,6,gps,1,1.0,6.2,-9.2,22.0,M
2016-09-20T10:43:01Z,-34.893830,-57.949429,21.0,29.0,140.1,2.44,8,gps,1,,,-0.4,22.0,M
2016-09-20T10:43:19Z,-34.894445,-57.949926,4.0,31.0,200.3,4.39,9,gps,1.9,1.0,2.1,-0.7,22.0,M
2016-09-20T10:43:47Z,-34.897289,-57.949563,12.0,39.0,175.3,12.14,6,gps,1,,,-3.4,22.0,M
2016-09-20T10:44:11Z,-34.899882,-57.949170,25.0,39.0,184.9,7.44,6,gps,1,,,-1.5,22.0,M
2016-09-20T10:44:31Z,-34.900894,-57.949277,28.0,40.0,172.5,3.04,6,gps,1,1.0,2.2,5.9,22.0,M
2016-09-20T10:44:49Z,-34.900825,-57.949215,39.0,40.0,0.0,0.32,5,gps,1,1.0,3.0,20.9,22.0,M
2016-09-20T10:45:03Z,-34.901092,-57.949141,39.0,37.0,180.4,1.86,6,gps,1.9,1.0,2.2,14.8,22.0,M
2016-09-20T10:45:24Z,-34.901009,-57.949448,30.0,37.0,,0.0,5,gps,1,,,8.7,22.0,M
2016-09-20T10:45:36Z,-34.901048,-57.949396,32.0,38.0,,0.0,6,gps,1,1.0,3.1,8.5,22.0,M
2016-09-20T10:45:52Z,-34.901202,-57.949339,26.0,40.0,,0.0,5,gps,1,1.0,2.2,10.3,22.0,M
2016-09-20T10:46:10Z,-34.901276,-57.949281,33.0,38.0,,0.0,6,gps,1.7,0.9,2.0,9.7,22.0,M
